transcript_id	frame0	frame1	frame2	frameSum
YIL161W_mRNA	53	12	6	71
YPR139C_mRNA	690	95	46	831
YPR059C_mRNA	0	0	0	0
YJR056C_mRNA	308	45	25	378
YKL095W_mRNA	98	9	6	113
YPR120C_mRNA	443	54	35	532
YBR085C-A_mRNA	1227	78	68	1373
YJL142C_mRNA	6	0	38	44
YMR305C_mRNA	12393	1367	515	14275
YGL045W_mRNA	45	4	3	52
YLR392C_mRNA	157	20	11	188
YGL197W_mRNA	343	36	21	400
YOR386W_mRNA	80	10	2	92
YAR019C_mRNA	229	26	15	270
YDL082W_mRNA	10353	1036	531	11920
YGL169W_mRNA	163	22	17	202
YLR366W_mRNA	0	0	0	0
YLR079W_mRNA	442	38	31	511
YLR255C_mRNA	0	0	1	1
YML104C_mRNA	232	25	14	271
YMR094W_mRNA	38	6	1	45
YOL161C_mRNA	0	0	0	0
YJR064W_mRNA	3558	388	184	4130
YMR135W-A_mRNA	0	0	0	0
YBR258C_mRNA	120	14	9	143
YPL188W_mRNA	258	24	24	306
YOL119C_mRNA	851	122	49	1022
YMR190C_mRNA	315	31	23	369
YMR308C_mRNA	6934	769	441	8144
YOR298W_mRNA	2	0	0	2
YNL206C_mRNA	691	114	53	858
YPR141C_mRNA	510	58	41	609
YER055C_mRNA	9882	981	593	11456
YPL267W_mRNA	148	17	12	177
YLR035C_mRNA	108	19	22	149
YDR210W_mRNA	1446	114	63	1623
YPL256C_mRNA	1718	192	117	2027
YER107C_mRNA	1463	147	96	1706
YKL050C_mRNA	7	1	0	8
Q0255_mRNA	0	0	0	0
YDR310C_mRNA	1042	133	73	1248
YKL190W_mRNA	619	60	43	722
YDL222C_mRNA	39	4	6	49
YOR105W_mRNA	2	0	50	52
YGL161C_mRNA	1383	175	76	1634
YHR112C_mRNA	668	68	38	774
YDR266C_mRNA	1628	168	97	1893
YOR265W_mRNA	502	25	26	553
YKL047W_mRNA	236	37	21	294
YGR172C_mRNA	1589	218	78	1885
YPR040W_mRNA	287	18	12	317
YMR144W_mRNA	163	14	16	193
YOR352W_mRNA	154	17	16	187
YPL179W_mRNA	168	19	12	199
YKL108W_mRNA	74	16	6	96
YHR017W_mRNA	119	13	6	138
YNL242W_mRNA	194	26	13	233
YPL038W_mRNA	110	23	8	141
YML001W_mRNA	1193	178	53	1424
YIL043C_mRNA	5299	671	265	6235
YMR245W_mRNA	0	0	2	2
YGR243W_mRNA	16	1	1	18
YDL028C_mRNA	419	53	35	507
YGR011W_mRNA	8	0	30	38
YPL241C_mRNA	216	25	18	259
YLR277C_mRNA	547	58	43	648
YOR171C_mRNA	1441	183	100	1724
YMR188C_mRNA	621	55	34	710
YGR143W_mRNA	273	27	14	314
YGR257C_mRNA	205	24	21	250
YEL077W-A_mRNA	0	0	0	0
YOR149C_mRNA	217	35	14	266
YIL054W_mRNA	0	0	0	0
YBL069W_mRNA	460	33	30	523
YPR101W_mRNA	104	6	5	115
YNL194C_mRNA	7	0	2	9
YGL140C_mRNA	1403	148	92	1643
YNL273W_mRNA	244	21	11	276
YDR137W_mRNA	152	16	9	177
YOL052C_mRNA	1477	240	111	1828
YBL008W_mRNA	158	21	11	190
YPR081C_mRNA	292	50	21	363
YBL071C-B_mRNA	0	0	0	0
YAL017W_mRNA	376	33	21	430
YPR137W_mRNA	665	87	41	793
YOR249C_mRNA	237	32	19	288
YGR031C-A_mRNA	1	0	0	1
YBR270C_mRNA	32	2	2	36
YBR021W_mRNA	147	12	10	169
YNL001W_mRNA	461	33	37	531
YDR125C_mRNA	31	6	3	40
YGR178C_mRNA	5993	643	372	7008
YBL052C_mRNA	145	28	12	185
YPR118W_mRNA	1220	147	82	1449
YOR166C_mRNA	206	28	19	253
YKL043W_mRNA	110	17	7	134
YNL195C_mRNA	59	7	6	72
YBR055C_mRNA	655	84	38	777
YLR323C_mRNA	274	38	19	331
YGR020C_mRNA	3115	244	110	3469
YKR025W_mRNA	736	77	46	859
YMR186W_mRNA	53467	4418	2580	60465
YCL023C_mRNA	0	0	0	0
YOR317W_mRNA	2597	219	135	2951
YJR038C_mRNA	1	0	0	1
YIL156W-B_mRNA	191	34	13	238
YIR037W_mRNA	1394	130	90	1614
YER095W_mRNA	629	51	21	701
YLR296W_mRNA	0	0	0	0
YDR539W_mRNA	396	39	23	458
YGR017W_mRNA	207	24	9	240
YNL293W_mRNA	160	11	14	185
YKL066W_mRNA	0	0	0	0
YLR110C_mRNA	208731	15565	9040	233336
YDR358W_mRNA	232	27	18	277
YKR075W-A_mRNA	0	0	0	0
YKR045C_mRNA	323	34	24	381
YJR137C_mRNA	1761	214	102	2077
YNR063W_mRNA	69	6	1	76
YOR036W_mRNA	136	12	20	168
YDL076C_mRNA	555	49	34	638
YLR147C_mRNA	553	64	47	664
YMR300C_mRNA	4574	433	222	5229
YFR034C_mRNA	1600	283	238	2121
YJR053W_mRNA	116	14	8	138
YOR273C_mRNA	768	80	54	902
YOR225W_mRNA	0	0	0	0
YPR001W_mRNA	6	0	0	6
YLR265C_mRNA	166	31	9	206
YER006C-A_mRNA	0	0	0	0
YDL116W_mRNA	502	50	31	583
YPL269W_mRNA	34	1	5	40
YJR014W_mRNA	1685	185	103	1973
YPR150W_mRNA	1	0	2	3
YDR183W_mRNA	128	22	10	160
YNL228W_mRNA	0	0	1	1
YBL004W_mRNA	1949	210	116	2275
YLR396C_mRNA	422	67	46	535
YLL059C_mRNA	2	0	2	4
YMR021C_mRNA	351	57	28	436
YOR131C_mRNA	753	84	58	895
YLR452C_mRNA	2040	249	173	2462
YNL187W_mRNA	7	1	0	8
YNL020C_mRNA	358	45	42	445
YDL089W_mRNA	146	12	8	166
YJL078C_mRNA	5624	631	296	6551
YNL312W_mRNA	815	61	52	928
YKL218C_mRNA	189	24	18	231
YOR020C_mRNA	7686	925	370	8981
YGR083C_mRNA	3531	373	234	4138
YKR081C_mRNA	3123	285	194	3602
YMR259C_mRNA	1642	178	107	1927
YOR125C_mRNA	494	54	23	571
YMR198W_mRNA	123	9	11	143
YML106W_mRNA	1966	196	91	2253
YPR174C_mRNA	336	46	29	411
YPR032W_mRNA	312	30	26	368
YHR069C_mRNA	1325	95	80	1500
YPL206C_mRNA	1404	183	96	1683
YOR137C_mRNA	32	8	2	42
YDR371W_mRNA	160	11	11	182
YNL339W-B_mRNA	0	0	0	0
YJL004C_mRNA	594	77	57	728
YGL226W_mRNA	78	8	3	89
YGR290W_mRNA	0	0	0	0
YFR047C_mRNA	1482	187	71	1740
YCR002C_mRNA	2275	236	126	2637
YDR453C_mRNA	84	11	6	101
YJR112W_mRNA	164	19	12	195
YOL038W_mRNA	1677	152	88	1917
YOR084W_mRNA	0	1	0	1
YGR052W_mRNA	24	2	3	29
YGR117C_mRNA	534	55	29	618
YOR004W_mRNA	473	39	26	538
YPL096W_mRNA	191	21	12	224
YEL059W_mRNA	0	0	0	0
YPR009W_mRNA	81	5	8	94
YIL015W_mRNA	2682	265	175	3122
YOR324C_mRNA	297	59	15	371
YGL165C_mRNA	0	0	0	0
YEL042W_mRNA	2022	196	109	2327
YOL086W-A_mRNA	72	13	2	87
YLR152C_mRNA	60	3	4	67
YKL101W_mRNA	544	53	29	626
YOR224C_mRNA	3082	336	179	3597
YIR020C_mRNA	0	0	0	0
YER147C_mRNA	377	49	31	457
YHR049W_mRNA	1021	92	57	1170
YPR026W_mRNA	67	8	4	79
YDR320W-B_mRNA	0	0	0	0
YGL089C_mRNA	0	0	0	0
YDR228C_mRNA	685	83	42	810
YGR016W_mRNA	34	4	3	41
YHL032C_mRNA	81	10	9	100
YLR383W_mRNA	167	19	8	194
YER053C-A_mRNA	25	0	1	26
YPL145C_mRNA	5029	484	274	5787
YOL078W_mRNA	209	18	6	233
YJR151C_mRNA	1	0	0	1
YGR163W_mRNA	249	23	13	285
YAL028W_mRNA	21	1	2	24
YBL060W_mRNA	108	14	7	129
YHL011C_mRNA	4010	477	244	4731
YHR069C-A_mRNA	0	0	0	0
YIL089W_mRNA	8	0	0	8
YHR051W_mRNA	608	59	26	693
YNL276C_mRNA	9	0	5	14
YMR061W_mRNA	511	58	20	589
YLR086W_mRNA	361	40	33	434
YLR050C_mRNA	529	81	44	654
YMR239C_mRNA	598	64	37	699
YBL100C_mRNA	0	0	0	0
YBR072C-A_mRNA	0	0	0	0
YDR447C_mRNA	11667	1184	565	13416
YOR277C_mRNA	0	0	0	0
YCL042W_mRNA	13	5	66	84
YNL234W_mRNA	43	3	2	48
YOR322C_mRNA	605	76	41	722
YHR209W_mRNA	26	0	1	27
YLR309C_mRNA	1406	156	88	1650
YML089C_mRNA	0	0	0	0
YDL047W_mRNA	509	59	33	601
YJL197W_mRNA	535	82	26	643
YPL009C_mRNA	3237	287	196	3720
YHL030W-A_mRNA	0	0	0	0
YMR297W_mRNA	3539	407	176	4122
YER026C_mRNA	3400	390	223	4013
YBL011W_mRNA	481	35	37	553
YDR059C_mRNA	254	36	13	303
YIR006C_mRNA	13335	1192	768	15295
YKL093W_mRNA	10	1	0	11
YDR243C_mRNA	402	32	23	457
YLR306W_mRNA	53	4	0	57
YDR119W-A_mRNA	12	0	1	13
YLR263W_mRNA	0	0	0	0
YFR019W_mRNA	278	14	17	309
YCL001W_mRNA	546	82	25	653
YGL044C_mRNA	963	85	85	1133
YKL136W_mRNA	0	0	0	0
YLR364W_mRNA	61	14	8	83
YDR424C_mRNA	743	81	36	860
YNL311C_mRNA	263	45	19	327
YHR054C_mRNA	0	0	0	0
YLR222C-A_mRNA	0	0	1	1
YHR180W-A_mRNA	1	1	0	2
YEL002C_mRNA	5244	639	315	6198
YPR112C_mRNA	3929	365	233	4527
YGL252C_mRNA	1461	171	81	1713
YOR191W_mRNA	363	39	21	423
YMR319C_mRNA	1176	136	68	1380
YCL014W_mRNA	526	42	32	600
YKR088C_mRNA	950	157	66	1173
YGR268C_mRNA	413	61	34	508
YER015W_mRNA	13	2	2	17
YPR078C_mRNA	0	0	1	1
YML132W_mRNA	0	0	0	0
YCL004W_mRNA	32	4	2	38
YHR154W_mRNA	426	26	10	462
YBL091C_mRNA	5168	508	242	5918
YHR189W_mRNA	41	3	2	46
YPR127W_mRNA	225	32	13	270
YJL099W_mRNA	137	19	13	169
YKL021C_mRNA	1501	188	106	1795
YHL028W_mRNA	104	13	8	125
YEL048C_mRNA	201	23	19	243
YBR219C_mRNA	93	5	8	106
YLL026W_mRNA	8608	734	538	9880
YOL084W_mRNA	7	0	1	8
YIL060W_mRNA	0	0	0	0
YIL045W_mRNA	72	6	8	86
YJR016C_mRNA	23011	2610	1106	26727
YDR056C_mRNA	1709	121	73	1903
YLR318W_mRNA	20	0	1	21
YKL040C_mRNA	1141	126	82	1349
YEL027W_mRNA	8645	946	371	9962
YER153C_mRNA	103	14	6	123
YPL090C_mRNA	8319	1114	420	9853
YHR023W_mRNA	722	75	44	841
YLR133W_mRNA	474	54	38	566
YMR289W_mRNA	178	14	9	201
YPR005C_mRNA	26	2	2	30
YLR297W_mRNA	23	2	6	31
YLR174W_mRNA	0	0	0	0
YHL003C_mRNA	2214	312	133	2659
YLR129W_mRNA	1053	92	74	1219
YKL198C_mRNA	382	57	39	478
YCR033W_mRNA	328	23	18	369
YJL156W-A_mRNA	0	0	0	0
YLR445W_mRNA	0	0	0	0
YOL038C-A_mRNA	0	0	0	0
YCL012C_mRNA	213	27	15	255
YBR141W-A_mRNA	0	0	0	0
YJL043W_mRNA	2	0	0	2
YPL222C-A_mRNA	1	0	0	1
YMR174C_mRNA	44	7	2	53
YLR390W-A_mRNA	3867	324	165	4356
YML047C_mRNA	3	0	0	3
YMR019W_mRNA	114	17	15	146
YFR050C_mRNA	3307	316	209	3832
YGL063C-A_mRNA	0	0	0	0
YGL200C_mRNA	4977	478	289	5744
YML021C_mRNA	650	79	61	790
YDR510W_mRNA	1876	200	170	2246
YPR002C-A_mRNA	0	0	0	0
YDR365C_mRNA	3093	276	135	3504
YGR149W_mRNA	105	18	6	129
YBR035C_mRNA	2774	247	147	3168
YML025C_mRNA	669	80	36	785
YCR091W_mRNA	42	2	1	45
YHR173C_mRNA	0	2	0	2
YBL009W_mRNA	330	32	13	375
YGR126W_mRNA	74	4	5	83
YIL048W_mRNA	407	35	14	456
YDR182W-A_mRNA	0	0	0	0
YGR192C_mRNA	406398	34074	16116	456588
YPL024W_mRNA	47	22	6	75
YHR110W_mRNA	160	12	17	189
YMR271C_mRNA	18	0	1	19
YDR218C_mRNA	2	0	0	2
YDL244W_mRNA	2	0	0	2
YIL030W-A_mRNA	1	0	5	6
YOR381W_mRNA	0	0	0	0
YKR042W_mRNA	10349	860	416	11625
YGL014W_mRNA	1064	112	71	1247
YGR292W_mRNA	0	0	0	0
YMR133W_mRNA	0	0	0	0
YBR266C_mRNA	0	0	0	0
YLR026C_mRNA	1143	131	112	1386
YPL175W_mRNA	97	6	7	110
YLL051C_mRNA	483	72	31	586
YOL134C_mRNA	0	0	0	0
YGR019W_mRNA	399	50	27	476
YDR131C_mRNA	112	18	6	136
YHR131C_mRNA	162	19	8	189
YBL007C_mRNA	10028	978	814	11820
YMR142C_mRNA	50328	4140	1868	56336
YIL086C_mRNA	2	0	0	2
YIL021W_mRNA	949	103	51	1103
YLR426W_mRNA	109	18	9	136
YPR175W_mRNA	202	36	20	258
YKL157W_mRNA	2822	383	172	3377
YOR306C_mRNA	549	75	29	653
YJL020W-A_mRNA	0	0	0	0
YBR058C-A_mRNA	739	96	57	892
YOR266W_mRNA	75	4	14	93
YHR056C_mRNA	689	61	47	797
YDR126W_mRNA	38	2	6	46
YJL174W_mRNA	1089	114	74	1277
YLR292C_mRNA	1344	181	82	1607
YJL153C_mRNA	23	1	1	25
YBR097W_mRNA	152	17	9	178
YLR226W_mRNA	166	13	17	196
YJL167W_mRNA	5346	745	233	6324
YOR001W_mRNA	601	46	29	676
YDR025W_mRNA	9717	1178	464	11359
YDL109C_mRNA	26	5	2	33
YLR290C_mRNA	332	34	24	390
YDL193W_mRNA	590	72	46	708
YDR537C_mRNA	0	0	0	0
YLR194C_mRNA	1120	115	84	1319
YHR131W-A_mRNA	0	0	0	0
YOL061W_mRNA	1598	174	93	1865
YIL138C_mRNA	2395	184	221	2800
YKL165C-A_mRNA	1	0	0	1
YGL258W-A_mRNA	0	0	0	0
YNL101W_mRNA	143	18	5	166
YER130C_mRNA	314	40	29	383
YNL134C_mRNA	3391	433	168	3992
YJR151W-A_mRNA	0	0	0	0
YBR283C_mRNA	8584	979	467	10030
YIL130W_mRNA	363	35	19	417
YKL189W_mRNA	117	12	5	134
YPL199C_mRNA	1876	198	98	2172
YBR269C_mRNA	617	72	39	728
YHR020W_mRNA	7573	553	361	8487
YIR042C_mRNA	24	1	6	31
YHR061C_mRNA	322	33	32	387
YKR002W_mRNA	433	45	32	510
YLR442C_mRNA	581	63	41	685
YLR186W_mRNA	866	92	48	1006
YOL082W_mRNA	106	16	13	135
YMR262W_mRNA	87	12	7	106
YLR090W_mRNA	251	23	16	290
YPL079W_mRNA	8797	763	379	9939
YHR026W_mRNA	1626	174	147	1947
YCL032W_mRNA	168	19	10	197
YLR159C-A_mRNA	0	0	0	0
YML036W_mRNA	131	17	8	156
YMR199W_mRNA	330	27	12	369
YLR321C_mRNA	1545	165	82	1792
YOR042W_mRNA	1367	117	38	1522
YCR096C_mRNA	0	0	0	0
YDL055C_mRNA	52674	5742	2393	60809
YBR278W_mRNA	134	12	9	155
YLR172C_mRNA	4011	438	248	4697
YDR201W_mRNA	110	17	5	132
YCR006C_mRNA	0	0	0	0
YJR048W_mRNA	707	63	40	810
YDR274C_mRNA	0	0	0	0
Q0120_mRNA	0	2	1	3
YCR027C_mRNA	234	22	18	274
YDR468C_mRNA	865	92	56	1013
YBR291C_mRNA	322	29	18	369
YML016C_mRNA	836	91	59	986
YIL090W_mRNA	201	23	10	234
YBR268W_mRNA	228	20	12	260
YKR052C_mRNA	506	60	24	590
YHR183W_mRNA	10699	992	454	12145
YGR038W_mRNA	362	37	34	433
YBR242W_mRNA	283	44	19	346
YPL237W_mRNA	3371	250	170	3791
YIL102C-A_mRNA	67	10	9	86
YLR354C_mRNA	21772	1972	1077	24821
YHR153C_mRNA	56	6	7	69
YDR200C_mRNA	363	39	25	427
YPL254W_mRNA	262	25	13	300
YGR027C_mRNA	39943	3092	1505	44540
YER019W_mRNA	481	64	27	572
YFR028C_mRNA	1363	170	59	1592
YOR065W_mRNA	492	27	34	553
YDR049W_mRNA	324	34	16	374
YLR205C_mRNA	158	23	10	191
YMR043W_mRNA	595	39	56	690
YER079C-A_mRNA	0	0	0	0
YOL069W_mRNA	172	20	9	201
YLR195C_mRNA	2678	299	152	3129
YNL112W_mRNA	4105	381	229	4715
YPL098C_mRNA	1282	180	81	1543
YDR108W_mRNA	169	16	12	197
YFL044C_mRNA	816	92	54	962
YHL007C_mRNA	2992	292	213	3497
YDR545C-A_mRNA	0	0	0	0
YDR162C_mRNA	575	53	26	654
YDR265W_mRNA	71	8	2	81
YNL072W_mRNA	222	33	8	263
YDR174W_mRNA	1399	116	101	1616
YGL062W_mRNA	1210	103	80	1393
YAL062W_mRNA	19	1	3	23
YDL177C_mRNA	99	13	16	128
YER100W_mRNA	677	58	36	771
YJR149W_mRNA	4	0	0	4
YMR038C_mRNA	5037	577	272	5886
YGR046W_mRNA	89	11	7	107
YER177W_mRNA	10739	1186	478	12403
YDR401W_mRNA	0	0	0	0
YOR005C_mRNA	155	15	11	181
YMR005W_mRNA	461	39	33	533
YDR439W_mRNA	43	6	5	54
YKL002W_mRNA	324	21	18	363
YEL047C_mRNA	4261	430	246	4937
YHR204W_mRNA	146	16	10	172
YOR162C_mRNA	144	25	8	177
YOL112W_mRNA	48	5	3	56
YJL064W_mRNA	0	0	0	0
YOR174W_mRNA	139	21	8	168
YIL042C_mRNA	176	21	14	211
YIR016W_mRNA	2	0	1	3
YDL086C-A_mRNA	4	3	0	7
YHR054W-A_mRNA	0	0	0	0
YOR278W_mRNA	121	12	12	145
YLL036C_mRNA	754	77	51	882
YDL229W_mRNA	24088	1364	1042	26494
YNR072W_mRNA	0	0	0	0
YEL064C_mRNA	257	23	16	296
YNL018C_mRNA	0	0	0	0
YPR068C_mRNA	113	10	15	138
YER131W_mRNA	6019	480	437	6936
YKL184W_mRNA	1475	127	84	1686
YDR103W_mRNA	330	37	29	396
YJR036C_mRNA	52	3	1	56
YJL214W_mRNA	4	6	1	11
YIL108W_mRNA	513	70	29	612
YER040W_mRNA	186	15	10	211
YJL046W_mRNA	94	4	7	105
YDL140C_mRNA	10795	1091	618	12504
YDR345C_mRNA	8323	923	363	9609
YLR393W_mRNA	91	10	4	105
YJR002W_mRNA	1123	104	78	1305
YDL188C_mRNA	1106	116	70	1292
YIL051C_mRNA	18714	1459	1046	21219
YKL085W_mRNA	1118	78	45	1241
YER010C_mRNA	467	49	27	543
YPL161C_mRNA	484	67	20	571
YDL142C_mRNA	220	29	16	265
YNR056C_mRNA	1	0	0	1
YOL152W_mRNA	62	6	3	71
YOL131W_mRNA	0	0	0	0
YDL118W_mRNA	0	0	0	0
YKL141W_mRNA	577	99	35	711
YKL177W_mRNA	0	0	0	0
YHR052W_mRNA	1069	98	55	1222
YDL133C-A_mRNA	1433	287	163	1883
YBR125C_mRNA	503	45	40	588
YOL164W-A_mRNA	0	0	0	0
YGR041W_mRNA	188	16	6	210
YDL171C_mRNA	11979	1273	630	13882
YGL171W_mRNA	771	72	51	894
YAR027W_mRNA	219	29	19	267
YEL001C_mRNA	3364	283	141	3788
YGR053C_mRNA	16	2	2	20
YNL317W_mRNA	198	13	21	232
YPR129W_mRNA	1457	127	75	1659
YPL016W_mRNA	615	61	28	704
YNL123W_mRNA	1352	152	75	1579
YGR097W_mRNA	346	49	14	409
YCR017C_mRNA	3128	417	206	3751
YNL292W_mRNA	590	58	28	676
YGL256W_mRNA	90	5	3	98
YNL264C_mRNA	941	98	62	1101
YBR136W_mRNA	124	22	9	155
YFR006W_mRNA	1176	116	63	1355
YMR269W_mRNA	212	21	14	247
YGR169C-A_mRNA	927	80	59	1066
YJL111W_mRNA	2895	263	135	3293
YNL067W-A_mRNA	0	0	0	0
YLR219W_mRNA	315	24	17	356
YPR034W_mRNA	652	78	44	774
YKR063C_mRNA	270	28	24	322
YOL133W_mRNA	392	36	16	444
YDR471W_mRNA	6778	688	298	7764
YGR048W_mRNA	425	43	20	488
YOR374W_mRNA	1225	106	86	1417
YKL045W_mRNA	290	52	20	362
YEL062W_mRNA	79	14	11	104
YOR201C_mRNA	433	43	35	511
YHR138C_mRNA	271	21	20	312
YOR365C_mRNA	0	2	1	3
YNR023W_mRNA	214	19	8	241
YFR027W_mRNA	79	5	6	90
YHR167W_mRNA	158	20	6	184
YDL160C_mRNA	7542	780	541	8863
YFR012W_mRNA	0	0	0	0
YNL025C_mRNA	139	13	14	166
YDR252W_mRNA	80	9	10	99
YGR288W_mRNA	30	4	1	35
YLR161W_mRNA	0	0	0	0
YNR068C_mRNA	0	1	0	1
YHR074W_mRNA	1388	131	84	1603
YIR032C_mRNA	18	1	1	20
YLR350W_mRNA	549	68	44	661
YDL102W_mRNA	691	73	54	818
YPL262W_mRNA	2294	219	143	2656
YGR194C_mRNA	319	30	16	365
YDR248C_mRNA	339	35	31	405
YNL056W_mRNA	157	6	9	172
YLR189C_mRNA	593	53	34	680
YHL047C_mRNA	140	16	9	165
YEL037C_mRNA	8247	788	398	9433
YGL211W_mRNA	212	20	18	250
YGL095C_mRNA	671	101	42	814
YGL184C_mRNA	129	16	16	161
YJL002C_mRNA	4896	576	283	5755
YER071C_mRNA	272	28	18	318
YOR358W_mRNA	104	5	4	113
YAL026C-A_mRNA	15	6	60	81
YDR106W_mRNA	7	2	0	9
YBR296C_mRNA	3953	477	205	4635
YBR116C_mRNA	2	0	2	4
YHR034C_mRNA	494	67	36	597
YFL026W_mRNA	2414	235	150	2799
YPR003C_mRNA	350	33	19	402
YMR220W_mRNA	720	79	37	836
YPL038W-A_mRNA	0	0	0	0
YBR299W_mRNA	0	0	0	0
YIL067C_mRNA	386	62	18	466
YJL119C_mRNA	0	0	0	0
YOR046C_mRNA	7340	994	455	8789
YPR043W_mRNA	10116	993	391	11500
YHR212W-A_mRNA	0	0	0	0
YLR209C_mRNA	1018	110	65	1193
YDR249C_mRNA	86	19	18	123
YER045C_mRNA	200	42	13	255
YOR017W_mRNA	97	13	7	117
YDR372C_mRNA	2053	190	118	2361
YDL240C-A_mRNA	0	0	0	0
YGL123C-A_mRNA	0	0	0	0
YPL076W_mRNA	41	5	11	57
YLR236C_mRNA	0	0	0	0
YGL255W_mRNA	669	56	33	758
YIL112W_mRNA	443	40	27	510
YDR426C_mRNA	3	0	0	3
YKL213C_mRNA	1852	222	117	2191
YER145C-A_mRNA	0	0	0	0
YJR063W_mRNA	619	49	33	701
YDR333C_mRNA	1160	106	71	1337
YHR053C_mRNA	0	0	0	0
YOR210W_mRNA	922	144	68	1134
YMR295C_mRNA	4819	404	258	5481
YKR032W_mRNA	0	0	0	0
YDR503C_mRNA	292	44	17	353
YGR186W_mRNA	1617	116	59	1792
YBR007C_mRNA	413	57	30	500
YHR208W_mRNA	6657	740	353	7750
YDR042C_mRNA	10	7	3	20
YAL003W_mRNA	40171	2350	1355	43876
YNL277W_mRNA	87	7	8	102
YBR227C_mRNA	852	71	53	976
YHR182C-A_mRNA	0	0	0	0
YGR090W_mRNA	1209	132	74	1415
YMR127C_mRNA	132	11	10	153
YOR021C_mRNA	2727	245	227	3199
YCL005W_mRNA	79	8	7	94
YGR026W_mRNA	973	101	57	1131
YMR024W_mRNA	235	36	10	281
YDR215C_mRNA	1	0	0	1
YKL078W_mRNA	254	23	19	296
YIL177W-A_mRNA	0	0	0	0
YGL195W_mRNA	8270	886	437	9593
YGR113W_mRNA	164	20	8	192
YBR046C_mRNA	1291	105	70	1466
YPR156C_mRNA	1317	145	79	1541
YLR355C_mRNA	91613	9888	4079	105580
YLR245C_mRNA	285	40	19	344
YHR171W_mRNA	95	7	2	104
YLR457C_mRNA	78	20	6	104
YOR264W_mRNA	502	55	34	591
YNL335W_mRNA	0	0	1	1
YOR041C_mRNA	0	0	0	0
YMR195W_mRNA	209	44	14	267
YHR214C-E_mRNA	0	0	0	0
YER081W_mRNA	91	8	6	105
YDR273W_mRNA	16	2	0	18
YHL017W_mRNA	450	43	35	528
YML051W_mRNA	59	6	6	71
YLR044C_mRNA	594225	65456	27703	687384
YGL253W_mRNA	13285	1408	772	15465
YDR270W_mRNA	203	17	22	242
YOL023W_mRNA	43	9	4	56
YMR091C_mRNA	2445	254	184	2883
YNR062C_mRNA	13	1	1	15
