7127
YGR008C	STF2	protein_coding
YGR248W	SOL4	protein_coding
YGL094C	PAN2	protein_coding
YGR131W	FHN1	protein_coding
YGR163W	GTR2	protein_coding
YGR125W	YGR125W	protein_coding
YGR279C	SCW4	protein_coding
YGL022W	STT3	protein_coding
tD(GUC)G2	tD(GUC)G2	tRNA
YGR271W	SLH1	protein_coding
YGL025C	PGD1	protein_coding
YGL176C	YGL176C	protein_coding
YGR031W	IMO32	protein_coding
YGL102C	YGL102C	protein_coding
YGR182C	YGR182C	protein_coding
YGR025W	YGR025W	protein_coding
YGL113W	SLD3	protein_coding
YGR188C	BUB1	protein_coding
YGL162W	SUT1	protein_coding
YGL084C	GUP1	protein_coding
snR10	snR10	snoRNA
YGL196W	DSD1	protein_coding
RME3	RME3	ncRNA
YGR230W	BNS1	protein_coding
YGR084C	MRP13	protein_coding
YGL222C	EDC1	protein_coding
YGR166W	TRS65	protein_coding
YGR122C-A	YGR122C-A	protein_coding
YGR152C	RSR1	protein_coding
YGL210W	YPT32	protein_coding
YGR265W	YGR265W	protein_coding
YGR157W	CHO2	protein_coding
YGL240W	DOC1	protein_coding
YGR085C	RPL11B	protein_coding
YGR237C	YGR237C	protein_coding
YGL146C	RRT6	protein_coding
YGL153W	PEX14	protein_coding
YGR075C	PRP38	protein_coding
tT(UGU)G2	tT(UGU)G2	tRNA
YGL169W	SUA5	protein_coding
YGR187C	HGH1	protein_coding
YGL167C	PMR1	protein_coding
YGR050C	YGR050C	protein_coding
YGR035W-A	YGR035W-A	protein_coding
YGR217W	CCH1	protein_coding
YGR068C	ART5	protein_coding
YGR296W	YRF1-3	protein_coding
YGR177C	ATF2	protein_coding
YGL068W	MNP1	protein_coding
tN(GUU)G	tN(GUU)G	tRNA
YGL018C	JAC1	protein_coding
YGL188C	YGL188C	protein_coding
YGR126W	YGR126W	protein_coding
YGL065C	ALG2	protein_coding
YGL014W	PUF4	protein_coding
YGL100W	SEH1	protein_coding
YGR288W	MAL13	protein_coding
YGL174W	BUD13	protein_coding
YGR211W	ZPR1	protein_coding
YGL204C	YGL204C	protein_coding
YGR270W	YTA7	protein_coding
YGR204W	ADE3	protein_coding
YGR266W	YGR266W	protein_coding
YGL070C	RPB9	protein_coding
YGL225W	VRG4	protein_coding
YGL120C	PRP43	protein_coding
tE(UUC)G1	SOE1	tRNA
YGR252W	GCN5	protein_coding
YGL106W	MLC1	protein_coding
YGR284C	ERV29	protein_coding
YGR032W	GSC2	protein_coding
YGR174C	CBP4	protein_coding
YGR208W	SER2	protein_coding
YGL016W	KAP122	protein_coding
YGR255C	COQ6	protein_coding
YGR146C-A	YGR146C-A	protein_coding
YGL194C	HOS2	protein_coding
YGL138C	YGL138C	protein_coding
YGR091W	PRP31	protein_coding
YGR200C	ELP2	protein_coding
YGR191W	HIP1	protein_coding
YGR270C-A	YGR270C-A	protein_coding
YGL227W	VID30	protein_coding
YGR081C	SLX9	protein_coding
YGL243W	TAD1	protein_coding
YGL194C-A	YGL194C-A	protein_coding
YGR148C	RPL24B	protein_coding
YGL136C	MRM2	protein_coding
YGR276C	RNH70	protein_coding
YGL129C	RSM23	protein_coding
tR(UCU)G2	tR(UCU)G2	tRNA
YGR053C	YGR053C	protein_coding
YGR069W	YGR069W	protein_coding
YGL224C	SDT1	protein_coding
YGL193C	YGL193C	protein_coding
YGL020C	GET1	protein_coding
YGL177W	YGL177W	protein_coding
YGL189C	RPS26A	protein_coding
YGR122W	YGR122W	protein_coding
YGL003C	CDH1	protein_coding
YGR210C	YGR210C	protein_coding
tG(GCC)G1	tG(GCC)G1	tRNA
YGR079W	YGR079W	protein_coding
YGL115W	SNF4	protein_coding
YGL105W	ARC1	protein_coding
YGR026W	YGR026W	protein_coding
YGR087C	PDC6	protein_coding
YGR278W	CWC22	protein_coding
YGR042W	MTE1	protein_coding
YGR043C	NQM1	protein_coding
YGL165C	YGL165C	protein_coding
YGR110W	CLD1	protein_coding
YGR089W	NNF2	protein_coding
YGL158W	RCK1	protein_coding
YGR262C	BUD32	protein_coding
YGL200C	EMP24	protein_coding
YGL117W	YGL117W	protein_coding
YGL186C	TPN1	protein_coding
YGR010W	NMA2	protein_coding
YGR198W	YPP1	protein_coding
YGR137W	YGR137W	protein_coding
YGL058W	RAD6	protein_coding
YGL226W	MTC3	protein_coding
YGL055W	OLE1	protein_coding
YGL184C	STR3	protein_coding
YGL024W	YGL024W	protein_coding
tV(AAC)G3	tV(AAC)G3	tRNA
YGL151W	NUT1	protein_coding
YGR101W	PCP1	protein_coding
YGL230C	YGL230C	protein_coding
YGR103W	NOP7	protein_coding
YGR096W	TPC1	protein_coding
YGR112W	SHY1	protein_coding
tI(AAU)G	tI(AAU)G	tRNA
YGL013C	PDR1	protein_coding
YGL076C	RPL7A	protein_coding
YGR067C	YGR067C	protein_coding
YGR094W	VAS1	protein_coding
YGL226C-A	OST5	protein_coding
YGR045C	YGR045C	protein_coding
YGR175C	ERG1	protein_coding
YGL008C	PMA1	protein_coding
YGR115C	YGR115C	protein_coding
YGR108W	CLB1	protein_coding
YGR218W	CRM1	protein_coding
YGR205W	TDA10	protein_coding
YGL073W	HSF1	protein_coding
YGL009C	LEU1	protein_coding
YGL095C	VPS45	protein_coding
YGL137W	SEC27	protein_coding
YGL214W	YGL214W	protein_coding
YGR105W	VMA21	protein_coding
YGR001C	EFM5	protein_coding
tK(UUU)G1	tK(UUU)G1	tRNA
YGL217C	YGL217C	protein_coding
YGL173C	XRN1	protein_coding
YGL086W	MAD1	protein_coding
YGR223C	HSV2	protein_coding
tS(AGA)G	tS(AGA)G	tRNA
YGR077C	PEX8	protein_coding
YGL052W	YGL052W	protein_coding
YGR285C	ZUO1	protein_coding
YGL080W	MPC1	protein_coding
YGL207W	SPT16	protein_coding
YGR261C	APL6	protein_coding
YGR226C	YGR226C	protein_coding
YGL140C	YGL140C	protein_coding
YGL078C	DBP3	protein_coding
YGL199C	YGL199C	protein_coding
YGR164W	YGR164W	protein_coding
YGR150C	CCM1	protein_coding
YGL006W-A	YGL006W-A	protein_coding
YGR196C	FYV8	protein_coding
YGL197W	MDS3	protein_coding
YGR136W	LSB1	protein_coding
YGR153W	YGR153W	protein_coding
YGL159W	YGL159W	protein_coding
YGR286C	BIO2	protein_coding
YGL254W	FZF1	protein_coding
tH(GUG)G1	tH(GUG)G1	tRNA
YGR023W	MTL1	protein_coding
snR48	snR48	snoRNA
YGL063W	PUS2	protein_coding
YGL154C	LYS5	protein_coding
YGL035C	MIG1	protein_coding
YGR009C	SEC9	protein_coding
YGR034W	RPL26B	protein_coding
YGL064C	MRH4	protein_coding
YGR118W	RPS23A	protein_coding
YGR277C	CAB4	protein_coding
YGR232W	NAS6	protein_coding
YGR227W	DIE2	protein_coding
YGL142C	GPI10	protein_coding
YGL143C	MRF1	protein_coding
YGR222W	PET54	protein_coding
YGL045W	RIM8	protein_coding
YGL253W	HXK2	protein_coding
YGR257C	MTM1	protein_coding
YGL131C	SNT2	protein_coding
YGR064W	YGR064W	protein_coding
YGR263C	SAY1	protein_coding
YGL049C	TIF4632	protein_coding
YGR296C-B	YGR296C-B	protein_coding
YGL202W	ARO8	protein_coding
YGL258W-A	YGL258W-A	protein_coding
YGR133W	PEX4	protein_coding
YGR109C	CLB6	protein_coding
YGR037C	ACB1	protein_coding
YGL077C	HNM1	protein_coding
YGR111W	YGR111W	protein_coding
YGR016W	YGR016W	protein_coding
YGR245C	SDA1	protein_coding
YGR287C	IMA1	protein_coding
YGL244W	RTF1	protein_coding
YGL057C	GEP7	protein_coding
YGL187C	COX4	protein_coding
YGR180C	RNR4	protein_coding
YGR116W	SPT6	protein_coding
YGL181W	GTS1	protein_coding
YGR202C	PCT1	protein_coding
YGL127C	SOH1	protein_coding
YGR203W	YCH1	protein_coding
YGL150C	INO80	protein_coding
YGR134W	CAF130	protein_coding
YGR095C	RRP46	protein_coding
YGR214W	RPS0A	protein_coding
YGR269W	YGR269W	protein_coding
YGR176W	YGR176W	protein_coding
YGL263W	COS12	protein_coding
YGR057C	LST7	protein_coding
YGL074C	YGL074C	protein_coding
YGR007W	ECT1	protein_coding
YGR241C	YAP1802	protein_coding
YGR127W	YGR127W	protein_coding
YGL219C	MDM34	protein_coding
YGL061C	DUO1	protein_coding
YGR083C	GCD2	protein_coding
YGL038C	OCH1	protein_coding
YGL047W	ALG13	protein_coding
YGR244C	LSC2	protein_coding
YGR289C	MAL11	protein_coding
YGL089C	MF(ALPHA)2	protein_coding
YGL180W	ATG1	protein_coding
YGR146C	ECL1	protein_coding
YGL149W	YGL149W	protein_coding
YGL242C	YGL242C	protein_coding
YGR106C	VOA1	protein_coding
YGR004W	PEX31	protein_coding
YGR209C	TRX2	protein_coding
YGR052W	FMP48	protein_coding
YGR158C	MTR3	protein_coding
YGR003W	CUL3	protein_coding
YGR219W	YGR219W	protein_coding
YGL247W	BRR6	protein_coding
YGR170W	PSD2	protein_coding
YGR246C	BRF1	protein_coding
YGL183C	MND1	protein_coding
YGR160W	YGR160W	protein_coding
YGR204C-A	YGR204C-A	protein_coding
YGR039W	YGR039W	protein_coding
YGL059W	PKP2	protein_coding
YGL123W	RPS2	protein_coding
YGL099W	LSG1	protein_coding
YGR102C	GTF1	protein_coding
YGL233W	SEC15	protein_coding
YGL072C	YGL072C	protein_coding
YGL056C	SDS23	protein_coding
YGR104C	SRB5	protein_coding
YGR240C	PFK1	protein_coding
YGR243W	MPC3	protein_coding
YGR275W	RTT102	protein_coding
YGL088W	YGL088W	protein_coding
YGR020C	VMA7	protein_coding
YGR100W	MDR1	protein_coding
YGR231C	PHB2	protein_coding
YGR215W	RSM27	protein_coding
YGR018C	YGR018C	protein_coding
YGL152C	YGL152C	protein_coding
YGL212W	VAM7	protein_coding
YGL066W	SGF73	protein_coding
YGL060W	YBP2	protein_coding
YGL185C	YGL185C	protein_coding
YGR145W	ENP2	protein_coding
YGL011C	SCL1	protein_coding
YGR147C	NAT2	protein_coding
YGR036C	CAX4	protein_coding
YGL122C	NAB2	protein_coding
YGL261C	PAU11	protein_coding
YGL041C	YGL041C	protein_coding
YGR099W	TEL2	protein_coding
YGR046W	TAM41	protein_coding
YGL188C-A	YGL188C-A	protein_coding
YGR216C	GPI1	protein_coding
tG(UCC)G	SUF4	tRNA
YGR047C	TFC4	protein_coding
YGR238C	KEL2	protein_coding
YGR282C	BGL2	protein_coding
YGL132W	YGL132W	protein_coding
tA(AGC)G	tA(AGC)G	tRNA
YGR169C	PUS6	protein_coding
YGR063C	SPT4	protein_coding
YGR256W	GND2	protein_coding
YGL036W	YGL036W	protein_coding
YGR192C	TDH3	protein_coding
YGL191W	COX13	protein_coding
YGR051C	YGR051C	protein_coding
YGR013W	SNU71	protein_coding
YGR123C	PPT1	protein_coding
YGL209W	MIG2	protein_coding
YGL163C	RAD54	protein_coding
YGR296C-A	YGR296C-A	protein_coding
YGL178W	MPT5	protein_coding
YGL092W	NUP145	protein_coding
YGR132C	PHB1	protein_coding
YGL208W	SIP2	protein_coding
tL(GAG)G	tL(GAG)G	tRNA
YGR059W	SPR3	protein_coding
YGR114C	YGR114C	protein_coding
YGR128C	UTP8	protein_coding
YGL246C	RAI1	protein_coding
YGL190C	CDC55	protein_coding
YGR033C	TIM21	protein_coding
YGL112C	TAF6	protein_coding
YGL001C	ERG26	protein_coding
YGR168C	YGR168C	protein_coding
YGL093W	SPC105	protein_coding
YGR120C	COG2	protein_coding
YGR027C	RPS25A	protein_coding
YGL259W	YPS5	protein_coding
YGR294W	PAU12	protein_coding
YGR124W	ASN2	protein_coding
YGL103W	RPL28	protein_coding
YGL062W	PYC1	protein_coding
YGR049W	SCM4	protein_coding
snR39	snR39	snoRNA
YGR076C	MRPL25	protein_coding
YGL161C	YIP5	protein_coding
YGR062C	COX18	protein_coding
tV(AAC)G1	tV(AAC)G1	tRNA
YGL237C	HAP2	protein_coding
YGR024C	THG1	protein_coding
YGR184C	UBR1	protein_coding
YGR292W	MAL12	protein_coding
YGR151C	YGR151C	protein_coding
YGL034C	YGL034C	protein_coding
YGL067W	NPY1	protein_coding
YGR072W	UPF3	protein_coding
YGL229C	SAP4	protein_coding
YGR055W	MUP1	protein_coding
YGL044C	RNA15	protein_coding
YGL054C	ERV14	protein_coding
YGL119W	COQ8	protein_coding
YGR068W-A	YGR068W-A	protein_coding
YGR206W	MVB12	protein_coding
YGR121W-A	YGR121W-A	protein_coding
YGL130W	CEG1	protein_coding
YGL042C	YGL042C	protein_coding
YGR090W	UTP22	protein_coding
YGR221C	TOS2	protein_coding
YGR143W	SKN1	protein_coding
tR(UCU)G1	tR(UCU)G1	tRNA
YGL218W	YGL218W	protein_coding
YGL198W	YIP4	protein_coding
YGL083W	SCY1	protein_coding
tC(GCA)G	tC(GCA)G	tRNA
YGR071C	ENV11	protein_coding
YGR259C	YGR259C	protein_coding
YGR058W	PEF1	protein_coding
YGL195W	GCN1	protein_coding
YGL192W	IME4	protein_coding
YGL206C	CHC1	protein_coding
YGR060W	ERG25	protein_coding
YGL257C	MNT2	protein_coding
YGL236C	MTO1	protein_coding
YGR138C	TPO2	protein_coding
YGR015C	YGR015C	protein_coding
YGL023C	PIB2	protein_coding
YGL144C	ROG1	protein_coding
YGL071W	AFT1	protein_coding
tK(CUU)G3	tK(CUU)G3	tRNA
YGR080W	TWF1	protein_coding
YGL116W	CDC20	protein_coding
YGR035C	YGR035C	protein_coding
YGL201C	MCM6	protein_coding
YGR212W	SLI1	protein_coding
YGR154C	GTO1	protein_coding
YGL241W	KAP114	protein_coding
YGL262W	YGL262W	protein_coding
YGR247W	CPD1	protein_coding
YGR199W	PMT6	protein_coding
YGL260W	YGL260W	protein_coding
YGR179C	OKP1	protein_coding
YGR011W	YGR011W	protein_coding
YGL111W	NSA1	protein_coding
snR39B	snR39B	snoRNA
YGR073C	YGR073C	protein_coding
YGR155W	CYS4	protein_coding
YGL114W	YGL114W	protein_coding
YGL255W	ZRT1	protein_coding
YGR066C	YGR066C	protein_coding
YGR233C	PHO81	protein_coding
YGR092W	DBF2	protein_coding
YGL041W-A	YGL041W-A	protein_coding
YGR171C	MSM1	protein_coding
tW(CCA)G2	tW(CCA)G2	tRNA
YGL171W	ROK1	protein_coding
YGL029W	CGR1	protein_coding
YGR040W	KSS1	protein_coding
YGR220C	MRPL9	protein_coding
YGR268C	HUA1	protein_coding
YGL147C	RPL9A	protein_coding
tK(CUU)G1	tK(CUU)G1	tRNA
YGR144W	THI4	protein_coding
YGR178C	PBP1	protein_coding
YGR113W	DAM1	protein_coding
YGL203C	KEX1	protein_coding
YGL048C	RPT6	protein_coding
YGR207C	CIR1	protein_coding
YGR258C	RAD2	protein_coding
YGL091C	NBP35	protein_coding
YGR093W	DRN1	protein_coding
YGR119C	NUP57	protein_coding
YGR213C	RTA1	protein_coding
YGR061C	ADE6	protein_coding
YGL182C	YGL182C	protein_coding
YGR139W	YGR139W	protein_coding
YGR121C	MEP1	protein_coding
YGL043W	DST1	protein_coding
YGR280C	PXR1	protein_coding
YGL085W	LCL3	protein_coding
YGL031C	RPL24A	protein_coding
YGR117C	YGR117C	protein_coding
YGR254W	ENO1	protein_coding
YGR235C	YGR235C	protein_coding
YGL124C	MON1	protein_coding
YGR236C	SPG1	protein_coding
YGL164C	YRB30	protein_coding
YGR293C	YGR293C	protein_coding
tL(CAA)G1	tL(CAA)G1	tRNA
YGR264C	MES1	protein_coding
YGL234W	ADE5,7	protein_coding
YGL109W	YGL109W	protein_coding
YGL238W	CSE1	protein_coding
YGL041C-B	YGL041C-B	protein_coding
YGR056W	RSC1	protein_coding
YGR201C	YGR201C	protein_coding
YGR239C	PEX21	protein_coding
YGR169C-A	YGR169C-A	protein_coding
YGR185C	TYS1	protein_coding
YGR189C	CRH1	protein_coding
YGR022C	YGR022C	protein_coding
YGR290W	YGR290W	protein_coding
YGL205W	POX1	protein_coding
tK(CUU)G2	tK(CUU)G2	tRNA
YGL221C	NIF3	protein_coding
YGL108C	YGL108C	protein_coding
YGL069C	YGL069C	protein_coding
YGL135W	RPL1B	protein_coding
YGR253C	PUP2	protein_coding
YGL053W	PRM8	protein_coding
YGL101W	YGL101W	protein_coding
YGR271C-A	EFG1	protein_coding
YGR267C	FOL2	protein_coding
YGR234W	YHB1	protein_coding
YGL251C	HFM1	protein_coding
YGL141W	HUL5	protein_coding
YGL245W	GUS1	protein_coding
YGL007W	BRP1	protein_coding
YGL005C	COG7	protein_coding
YGL215W	CLG1	protein_coding
YGR173W	RBG2	protein_coding
YGL249W	ZIP2	protein_coding
YGR161W-C	YGR161W-C	protein_coding
YGR229C	SMI1	protein_coding
YGR070W	ROM1	protein_coding
YGR135W	PRE9	protein_coding
YGL014C-A	YGL014C-A	protein_coding
YGR225W	AMA1	protein_coding
YGL258W	VEL1	protein_coding
tT(UGU)G1	tT(UGU)G1	tRNA
YGL139W	FLC3	protein_coding
YGL172W	NUP49	protein_coding
YGR088W	CTT1	protein_coding
YGL126W	SCS3	protein_coding
YGR140W	CBF2	protein_coding
YGR129W	SYF2	protein_coding
YGL027C	CWH41	protein_coding
tL(CAA)G2	SUP54	tRNA
YGL231C	EMC4	protein_coding
YGL019W	CKB1	protein_coding
tR(UCU)G3	tR(UCU)G3	tRNA
YGR017W	YGR017W	protein_coding
YGR107W	YGR107W	protein_coding
YGL039W	YGL039W	protein_coding
tL(CAA)G3	tL(CAA)G3	tRNA
YGL123C-A	YGL123C-A	protein_coding
YGL002W	ERP6	protein_coding
YGR044C	RME1	protein_coding
YGR193C	PDX1	protein_coding
YGL033W	HOP2	protein_coding
YGR165W	MRPS35	protein_coding
YGL030W	RPL30	protein_coding
YGL128C	CWC23	protein_coding
YGL063C-A	YGL063C-A	protein_coding
YGL007C-A	YGL007C-A	protein_coding
YGL175C	SAE2	protein_coding
YGL223C	COG1	protein_coding
YGR190C	YGR190C	protein_coding
YGL004C	RPN14	protein_coding
YGL148W	ARO2	protein_coding
YGR281W	YOR1	protein_coding
tH(GUG)G2	tH(GUG)G2	tRNA
tF(GAA)G	tF(GAA)G	tRNA
YGR078C	PAC10	protein_coding
YGL133W	ITC1	protein_coding
tV(AAC)G2	tV(AAC)G2	tRNA
YGR295C	COS6	protein_coding
YGR048W	UFD1	protein_coding
YGR065C	VHT1	protein_coding
YGL051W	MST27	protein_coding
YGL220W	YGL220W	protein_coding
YGR019W	UGA1	protein_coding
YGL010W	MPO1	protein_coding
YGL090W	LIF1	protein_coding
YGR054W	YGR054W	protein_coding
YGR174W-A	YGR174W-A	protein_coding
YGL032C	AGA2	protein_coding
tE(UUC)G2	tE(UUC)G2	tRNA
YGL179C	TOS3	protein_coding
tE(UUC)G3	tE(UUC)G3	tRNA
YGR002C	SWC4	protein_coding
YGL134W	PCL10	protein_coding
YGL235W	YGL235W	protein_coding
YGL006W	PMC1	protein_coding
YGR028W	MSP1	protein_coding
YGR283C	YGR283C	protein_coding
YGR249W	MGA1	protein_coding
snR82	snR82	snoRNA
snR7-L	snR7-L	snRNA
YGL232W	TAN1	protein_coding
YGL157W	ARI1	protein_coding
YGL118C	YGL118C	protein_coding
YGR012W	MCY1	protein_coding
YGR242W	YGR242W	protein_coding
YGR014W	MSB2	protein_coding
YGR038C-A	YGR038C-A	transposable_element
YGR161C-C	YGR161C-C	transposable_element
YGR027W-A	YGR027W-A	transposable_element
YGR109W-A	YGR109W-A	transposable_element
YGR027W-B	YGR027W-B	transposable_element
YGR038C-B	YGR038C-B	transposable_element
YGR161C-D	YGR161C-D	transposable_element
YGR161W-A	YGR161W-A	transposable_element
YGR109W-B	YGR109W-B	transposable_element
YGR161W-B	YGR161W-B	transposable_element
YLL050C	COF1	protein_coding
YLL032C	YLL032C	protein_coding
YLR466W	YRF1-4	protein_coding
YLR054C	OSW2	protein_coding
YLR437C	DIF1	protein_coding
YLR217W	YLR217W	protein_coding
YLL056C	YLL056C	protein_coding
YLR128W	DCN1	protein_coding
YLR279W	YLR279W	protein_coding
YLR075W	RPL10	protein_coding
YLR052W	IES3	protein_coding
YLR159C-A	YLR159C-A	protein_coding
YLR025W	SNF7	protein_coding
YLR049C	YLR049C	protein_coding
YLR308W	CDA2	protein_coding
YLR032W	RAD5	protein_coding
ETS2-2	ETS2-2	rRNA
YLR251W	SYM1	protein_coding
YLR321C	SFH1	protein_coding
YLR327C	TMA10	protein_coding
YLR154C-H	YLR154C-H	protein_coding
YLR247C	IRC20	protein_coding
YLR167W	RPS31	protein_coding
YLR220W	CCC1	protein_coding
YLR455W	PDP3	protein_coding
YLR282C	YLR282C	protein_coding
YLR094C	GIS3	protein_coding
YLR272C	YCS4	protein_coding
YLR264C-A	YLR264C-A	protein_coding
YLR338W	OPI9	protein_coding
YLR181C	VTA1	protein_coding
YLR458W	YLR458W	protein_coding
YLR180W	SAM1	protein_coding
YLR250W	SSP120	protein_coding
YLR222C-A	YLR222C-A	protein_coding
YLR424W	SPP382	protein_coding
YLR253W	MCP2	protein_coding
YLR390W-A	CCW14	protein_coding
YLR233C	EST1	protein_coding
YLR347W-A	YLR347W-A	protein_coding
YLR117C	CLF1	protein_coding
YLR110C	CCW12	protein_coding
YLR072W	LAM6	protein_coding
YLR069C	MEF1	protein_coding
YLR403W	SFP1	protein_coding
YLR008C	PAM18	protein_coding
YLR231C	BNA5	protein_coding
YLR264W	RPS28B	protein_coding
YLR164W	SHH4	protein_coding
YLR079W	SIC1	protein_coding
YLR103C	CDC45	protein_coding
YLR170C	APS1	protein_coding
YLR228C	ECM22	protein_coding
YLL036C	PRP19	protein_coding
YLR467C-A	YLR467C-A	protein_coding
YLR198C	YLR198C	protein_coding
snR61	snR61	snoRNA
YLR411W	CTR3	protein_coding
YLR056W	ERG3	protein_coding
YLR429W	CRN1	protein_coding
YLL060C	GTT2	protein_coding
YLR310C	CDC25	protein_coding
YLR342W	FKS1	protein_coding
YLR017W	MEU1	protein_coding
tL(UAG)L2	tL(UAG)L2	tRNA
YLR304C	ACO1	protein_coding
YLL052C	AQY2	protein_coding
YLR027C	AAT2	protein_coding
YLR214W	FRE1	protein_coding
ITS2-2	ITS2-2	rRNA
YLL062C	MHT1	protein_coding
YLR378C	SEC61	protein_coding
YLR023C	IZH3	protein_coding
YLR425W	TUS1	protein_coding
YLR073C	RFU1	protein_coding
YLL008W	DRS1	protein_coding
YLL063C	AYT1	protein_coding
YLR449W	FPR4	protein_coding
YLL046C	RNP1	protein_coding
YLR089C	ALT1	protein_coding
RDN18-1	RDN18-1	rRNA
YLR020C	YEH2	protein_coding
YLR190W	MMR1	protein_coding
YLR045C	STU2	protein_coding
YLR285W	NNT1	protein_coding
YLR322W	VPS65	protein_coding
YLR276C	DBP9	protein_coding
YLR346C	CIS1	protein_coding
YLR156W	YLR156W	protein_coding
YLR135W	SLX4	protein_coding
YLR261C	VPS63	protein_coding
YLL066C	YLL066C	protein_coding
YLR077W	FMP25	protein_coding
YLR144C	ACF2	protein_coding
YLR414C	PUN1	protein_coding
YLR030W	YLR030W	protein_coding
YLR301W	HRI1	protein_coding
YLR252W	YLR252W	protein_coding
YLR427W	MAG2	protein_coding
YLR200W	YKE2	protein_coding
YLR150W	STM1	protein_coding
YLL021W	SPA2	protein_coding
YLR078C	BOS1	protein_coding
YLR153C	ACS2	protein_coding
YLR404W	YLR404W	protein_coding
YLR014C	PPR1	protein_coding
YLL005C	SPO75	protein_coding
tQ(UUG)L	tQ(UUG)L	tRNA
YLR262C	YPT6	protein_coding
YLR296W	YLR296W	protein_coding
YLR234W	TOP3	protein_coding
YLR096W	KIN2	protein_coding
YLR271W	CMG1	protein_coding
YLR033W	RSC58	protein_coding
YLR278C	YLR278C	protein_coding
YLL055W	YCT1	protein_coding
YLR266C	PDR8	protein_coding
YLL030C	RRT7	protein_coding
YLR323C	CWC24	protein_coding
YLR007W	NSE1	protein_coding
YLR406C-A	YLR406C-A	protein_coding
YLL015W	BPT1	protein_coding
YLR343W	GAS2	protein_coding
YLR269C	YLR269C	protein_coding
tN(GUU)L	tN(GUU)L	tRNA
YLR210W	CLB4	protein_coding
YLR058C	SHM2	protein_coding
YLR145W	RMP1	protein_coding
YLR080W	EMP46	protein_coding
YLR443W	ECM7	protein_coding
YLR325C	RPL38	protein_coding
YLL006W	MMM1	protein_coding
YLR074C	BUD20	protein_coding
RDN5-5	RDN5-5	rRNA
YLR311C	YLR311C	protein_coding
YLR191W	PEX13	protein_coding
YLR235C	YLR235C	protein_coding
YLR364C-A	YLR364C-A	protein_coding
ITS2-1	ITS2-1	rRNA
YLR288C	MEC3	protein_coding
YLL001W	DNM1	protein_coding
YLR409C	UTP21	protein_coding
YLR099C	ICT1	protein_coding
YLR131C	ACE2	protein_coding
YLR362W	STE11	protein_coding
YLR256W	HAP1	protein_coding
YLR068W	FYV7	protein_coding
YLR101C	YLR101C	protein_coding
YLR341W	SPO77	protein_coding
YLL054C	YLL054C	protein_coding
YLR186W	EMG1	protein_coding
YLR143W	DPH6	protein_coding
YLR368W	MDM30	protein_coding
YLR393W	ATP10	protein_coding
YLR176C	RFX1	protein_coding
YLR126C	YLR126C	protein_coding
YLR099W-A	MIM2	protein_coding
YLR423C	ATG17	protein_coding
YLR357W	RSC2	protein_coding
YLR197W	NOP56	protein_coding
ETS1-1	ETS1-1	rRNA
YLR187W	SKG3	protein_coding
RDN5-2	RDN5-2	rRNA
YLL034C	RIX7	protein_coding
YLL023C	POM33	protein_coding
YLR065C	ENV10	protein_coding
YLL031C	GPI13	protein_coding
YLR419W	YLR419W	protein_coding
YLR149C-A	YLR149C-A	protein_coding
YLR294C	YLR294C	protein_coding
YLR405W	DUS4	protein_coding
YLR157C-C	YLR157C-C	protein_coding
YLR463C	YLR463C	protein_coding
YLR026C	SED5	protein_coding
YLR267W	BOP2	protein_coding
YLR093C	NYV1	protein_coding
YLR085C	ARP6	protein_coding
YLR246W	ERF2	protein_coding
YLR433C	CNA1	protein_coding
YLR227C	ADY4	protein_coding
YLR012C	YLR012C	protein_coding
YLR111W	YLR111W	protein_coding
YLR152C	YLR152C	protein_coding
YLR370C	ARC18	protein_coding
YLL026W	HSP104	protein_coding
YLR289W	GUF1	protein_coding
YLL066W-B	YLL066W-B	protein_coding
YLR114C	AVL9	protein_coding
YLR213C	CRR1	protein_coding
YLR146C	SPE4	protein_coding
YLR445W	GMC2	protein_coding
RDN18-2	RDN18-2	rRNA
YLR169W	YLR169W	protein_coding
YLR202C	YLR202C	protein_coding
YLL053C	YLL053C	protein_coding
YLR333C	RPS25B	protein_coding
YLR082C	SRL2	protein_coding
YLR193C	UPS1	protein_coding
YLL043W	FPS1	protein_coding
YLR337C	VRP1	protein_coding
YLL066W-A	YLL066W-A	protein_coding
YLR039C	RIC1	protein_coding
YLR457C	NBP1	protein_coding
YLR377C	FBP1	protein_coding
YLR104W	LCL2	protein_coding
YLR319C	BUD6	protein_coding
YLR184W	YLR184W	protein_coding
YLR317W	YLR317W	protein_coding
YLL003W	SFI1	protein_coding
YLR004C	THI73	protein_coding
YLR407W	YLR407W	protein_coding
YLR336C	SGD1	protein_coding
YLR430W	SEN1	protein_coding
YLR436C	ECM30	protein_coding
YLR347C	KAP95	protein_coding
YLR324W	PEX30	protein_coding
tV(AAC)L	tV(AAC)L	tRNA
YLR460C	YLR460C	protein_coding
YLR113W	HOG1	protein_coding
YLR046C	YLR046C	protein_coding
YLR125W	YLR125W	protein_coding
YLR196W	PWP1	protein_coding
YLR363W-A	YLR363W-A	protein_coding
YLL061W	MMP1	protein_coding
YLR119W	SRN2	protein_coding
snR57	snR57	snoRNA
YLL020C	YLL020C	protein_coding
YLR163C	MAS1	protein_coding
YLL014W	EMC6	protein_coding
YLR129W	DIP2	protein_coding
tD(GUC)L2	tD(GUC)L2	tRNA
YLR173W	YLR173W	protein_coding
