25	26	27	28	29	30	31	32	33	34	35	sum
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	8	4	0	1	1	0	0	0	0	0	14
5	2	0	8	40	3	0	0	0	0	0	58
9409	774	13473	68096	1008	162	86	6	0	3	0	93017
73	897	5049	258	390	1471	4	2	0	0	0	8144
323	1520	274	3451	27080	110	4	3	1	1	1	32768
2099	391	5930	34092	511	60	23	1	1	1	1	43110
202	2369	16486	443	733	1615	29	5	1	0	0	21883
757	4010	286	2249	14454	155	7	5	1	0	0	21924
3037	207	2748	20976	454	51	13	0	2	1	1	27490
99	1319	9891	421	532	414	4	1	0	0	1	12682
408	2729	299	2665	19127	146	7	3	1	1	0	25386
2328	501	6600	40127	620	54	8	2	3	2	3	50248
155	1609	13680	443	310	343	5	2	0	0	0	16547
427	6568	320	2086	14868	94	4	6	3	0	3	24379
4389	256	3340	23042	423	40	7	0	1	4	0	31502
127	1200	9207	452	302	805	9	0	0	2	1	12105
573	2596	408	2244	16799	87	7	16	0	0	1	22731
1708	211	2008	14566	427	64	13	1	0	1	0	18999
86	933	10711	419	402	825	10	4	4	1	0	13395
287	2117	199	1752	16674	210	10	3	2	3	0	21257
2432	243	2607	23083	511	309	16	9	2	2	0	29214
123	980	9185	529	5855	652	10	0	1	0	1	17336
411	2848	256	2596	16492	128	9	8	4	3	0	22755
1909	249	9745	27156	450	48	10	8	2	4	0	39581
107	1326	9025	471	356	469	5	0	2	1	0	11762
488	3024	203	1879	18198	146	8	3	5	2	1	23957
1961	188	1879	21636	472	74	24	6	1	0	0	26241
103	823	8939	437	469	502	6	1	2	1	2	11285
424	4382	331	4604	26124	131	11	2	0	0	2	36011
2759	302	4798	33572	434	132	55	3	0	2	0	42057
138	1884	16627	485	459	1404	11	3	1	2	1	21015
619	3910	209	1631	13849	141	13	5	2	2	4	20385
3869	241	4700	31432	475	123	20	2	1	3	0	40866
97	1504	10872	479	416	415	2	0	1	1	2	13789
460	3421	215	1913	13663	140	16	10	4	1	1	19844
3697	222	2935	25914	397	102	40	2	1	3	1	33314
108	1025	10638	376	397	573	11	1	3	2	1	13135
407	2731	343	2431	21126	149	7	4	1	0	1	27200
2716	222	3900	26419	310	67	9	1	0	3	2	33649
109	1074	9944	323	371	2157	14	7	1	0	2	14002
388	3319	244	2643	18937	142	16	9	1	1	3	25703
2901	223	3744	25248	388	89	7	4	0	5	1	32610
124	1308	9823	351	290	639	1	2	3	1	0	12542
412	2896	326	2461	25205	133	14	6	2	1	4	31460
3920	287	3973	31064	414	99	20	3	1	1	0	39782
123	1370	10300	347	398	917	10	2	2	1	1	13471
479	3282	244	5272	15387	113	22	6	1	2	1	24809
2200	249	3239	20828	318	62	13	3	2	1	1	26916
103	1622	9410	372	360	677	2	0	4	1	1	12552
697	5642	380	4568	25712	143	25	13	0	4	2	37186
3553	269	2998	27875	420	62	23	2	0	1	0	35203
128	2379	17120	410	272	766	11	1	0	1	0	21088
450	3105	281	2650	21855	422	9	6	2	3	2	28785
690485	1016478	2859166	5726692	4053167	200740	8097	2106	1113	789	615	16587006
