25	26	27	28	29	30	31	32	33	34	35	sum
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	1	3	0	0	0	0	6
2	2	0	1	43	23	1	0	0	0	0	72
1424	478	1648	30763	3773	853	1001	109	19	14	5	40087
31	88	973	166	476	3127	301	55	7	1	1	5226
78	281	198	802	14737	1332	193	16	3	0	0	17640
480	178	724	14232	1673	321	161	30	4	2	1	17806
83	232	2490	381	760	8819	1044	103	12	0	1	13925
117	829	231	844	14641	2068	222	26	0	1	1	18980
579	134	595	11715	1567	509	184	18	8	2	0	15311
89	141	2269	427	1020	4594	678	96	8	1	2	9325
90	651	304	1219	16800	2297	262	24	1	1	1	21650
551	163	623	10306	1506	369	271	21	3	1	1	13815
63	137	1722	308	466	2982	266	39	4	1	0	5988
122	717	246	1241	16316	1568	209	15	4	0	4	20442
739	200	685	12687	1334	291	90	13	5	12	0	16056
88	164	2267	361	629	3321	607	70	10	3	0	7520
117	680	261	1450	12283	1508	191	39	4	3	2	16538
593	161	588	9622	1250	217	165	23	5	2	0	12626
78	117	1822	339	457	6052	998	87	11	4	2	9967
78	459	206	712	13943	1512	211	24	1	0	0	17146
493	205	594	11001	1702	407	150	18	3	1	0	14574
68	131	2054	435	1624	3938	635	54	13	3	1	8956
92	874	227	958	18100	1954	242	33	3	1	0	22484
518	159	919	12042	1453	260	131	5	2	7	0	15496
76	163	1666	341	428	4680	485	86	15	0	1	7941
105	619	191	728	15054	1636	215	36	3	1	1	18589
631	160	464	10323	1430	319	288	12	7	3	8	13645
97	151	2087	350	741	5788	493	111	15	5	3	9841
153	900	269	1727	23515	2056	365	36	1	0	0	29022
497	202	846	16879	1617	380	154	30	3	5	0	20613
89	225	2259	309	464	4971	705	105	16	1	0	9144
188	784	207	676	16327	2402	226	38	4	1	0	20853
600	196	825	18264	1345	332	142	18	3	1	0	21726
76	189	2553	505	501	4158	501	62	9	1	0	8555
130	855	278	959	19797	2469	279	36	7	1	4	24815
871	251	837	24044	2985	459	163	18	2	2	1	29633
107	161	3644	547	648	5924	544	77	14	1	1	11668
105	737	263	931	18457	1959	261	33	1	3	1	22751
794	172	735	15645	1426	489	165	19	5	6	4	19460
93	142	2384	388	844	5972	649	89	15	4	1	10581
123	810	295	1220	24055	2892	306	63	4	4	3	29775
805	196	1082	16591	2880	328	229	17	7	1	0	22136
88	240	2439	507	629	4920	502	82	12	0	3	9422
140	743	318	1309	28674	3579	397	37	3	3	4	35207
730	314	821	17552	2216	387	205	12	6	4	1	22248
110	215	2857	546	655	10071	1095	169	12	2	1	15733
166	935	366	2341	23328	2445	452	48	1	2	4	30088
583	165	768	13258	1427	344	162	18	2	0	0	16727
92	267	3420	457	562	5979	568	66	10	0	2	11423
168	1124	348	1715	27592	4288	345	42	1	3	2	35628
1042	294	918	20275	1714	382	221	22	9	5	0	24882
129	317	4028	811	528	8108	824	129	16	2	0	14892
120	1026	292	1116	23833	1744	323	46	5	2	1	28508
300846	388669	1117838	5429102	7581003	2992186	405062	51803	7943	2345	1185	19879510
